Contract,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,InternetService_Fiber Optic,InternetService_nan,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
24,0,0,1,1,0,1,1,1,0,0,0,0.7118795469312041,172.4885,0.6846026199443226,0,0,1,0,0
1,0,0,1,1,0,0,1,1,0,0,1,0.9877650425044611,137.5165,0.8494486050393701,0,1,0,1,0
12,0,0,1,1,1,1,0,0,0,0,1,0.8648265861868861,149.9741,0.7970515400562042,0,0,0,0,0
12,1,1,1,0,0,0,1,0,0,1,1,0.917991685717993,159.965,0.8236547503077255,1,0,0,0,0
1,0,0,1,1,1,0,0,1,1,1,1,0.9269981479769893,235.1417,0.913277570773608,0,0,1,0,0
24,0,0,1,1,0,0,0,1,1,1,0,0.6571555526580133,252.624,0.6116536009957322,1,0,0,1,0
12,0,1,1,0,0,1,1,0,1,1,0,0.915664329671896,222.6281,0.8914273012948236,0,0,0,0,1
1,1,0,1,1,0,1,1,1,0,1,1,0.8960795524866048,227.4754,0.798560128760924,1,0,0,0,1
1,0,0,1,0,0,0,1,1,0,0,0,0.9104928498882763,105.011,0.7567304521032471,0,1,0,1,0
24,1,1,1,0,1,0,0,0,0,0,1,0.8579846608267286,94.97283,0.767595334323549,0,0,0,1,0
24,0,1,1,0,0,1,0,0,1,1,1,0.8164974688539598,197.6288,0.7645997170687447,0,1,0,1,0
1,1,1,1,1,0,0,0,0,0,0,1,0.9078261933873835,112.4844,0.7531326584843832,0,1,0,0,1
1,1,1,1,1,1,1,1,1,1,0,1,0.9205824256787714,187.5139,0.8192587593443281,0,1,0,1,0
1,0,1,1,0,0,1,1,1,1,1,1,0.9706736799938277,222.6609,0.8877744591450274,0,1,1,0,0
1,1,0,1,0,0,1,0,1,1,1,0,0.6882420377881309,242.6143,0.6629113224086631,1,0,0,1,0
12,1,0,1,1,0,1,1,1,1,1,1,0.5679971397509697,287.6427,0.5699323873539215,1,0,0,0,1
12,0,0,1,0,0,1,1,0,1,1,0,0.7817014959372258,222.6281,0.7949056288626088,0,0,0,0,0
24,0,0,1,1,0,0,0,0,0,1,1,0.7966046592508027,179.9476,0.710412057512042,1,0,0,0,1
12,1,0,1,0,0,1,0,1,1,1,0,0.9051439028680258,222.6143,0.874607291070137,0,0,0,0,0
1,0,1,1,0,1,0,0,1,1,1,0,0.943857394609871,190.1599,0.8380191073811116,0,1,1,0,0
1,1,0,1,0,0,0,0,0,1,0,0,0.9584664693598887,104.9629,0.8436773487606616,0,1,0,0,1
12,0,0,1,1,1,1,1,0,1,1,0,0.9564327793363114,257.6513,0.9636003345872358,0,0,0,0,0
24,0,0,1,0,0,0,0,1,0,0,0,0.976611367529249,124.9643,0.7943452374706842,1,0,1,0,0
1,1,1,1,1,1,1,0,0,1,1,1,0.8207192172275802,245.1283,0.8201920259259134,0,0,0,1,0
1,0,0,1,1,0,0,1,0,1,1,0,0.5053743041305776,232.6378,0.5747000572436641,0,0,1,0,0
1,1,1,0,1,1,0,0,0,0,1,1,0.8088344054068534,182.4653,0.6944289185769156,1,0,0,1,0
24,1,0,0,0,0,0,0,0,0,0,1,0.9734659720304937,92.45514,0.8842732587199496,0,0,0,1,0
1,0,0,1,1,1,0,0,1,0,1,1,0.7038166188136263,174.9744,0.6601171404466565,0,0,0,0,1
1,0,0,1,0,0,1,0,0,0,1,0,0.9795226752920679,149.9378,0.9156235453695817,0,0,0,0,1
24,0,1,1,0,1,0,0,0,1,0,1,0.8720895032694949,139.9568,0.764146749494261,1,0,0,1,0
24,1,0,1,1,0,1,0,0,1,1,1,0.7620427740700051,262.6106,0.7308620759356336,1,0,0,0,0
24,0,1,1,1,0,0,0,1,1,1,0,0.9773826457735254,220.1478,0.8725896092232156,0,1,1,0,0
1,0,0,1,0,0,1,0,1,1,1,1,0.621220831639567,222.6143,0.650449764210355,0,0,0,1,0
1,1,0,1,0,0,1,1,0,1,0,1,0.8624361306788764,172.4579,0.7544797159449919,1,0,0,1,0
1,1,1,1,0,1,1,1,1,1,1,1,0.7884972234770541,257.6549,0.7462494520372955,1,0,0,0,0
12,0,1,1,0,0,0,1,0,1,0,0,0.7865928310115933,117.4858,0.6923715724194441,0,1,0,1,0
12,1,1,1,1,0,0,0,0,1,0,0,0.6845118454905741,169.9447,0.617596565609479,1,0,0,0,1
1,0,0,1,0,1,1,0,0,0,0,0,0.9789256248031183,137.4686,0.8426900795575235,1,0,1,0,0
24,0,0,1,0,0,1,0,1,0,1,0,0.8013574008641826,182.447,0.7101326193686003,1,0,0,1,0
1,0,1,0,0,1,0,1,0,0,1,1,0.8814720270537321,130.0064,0.7780481492378138,0,1,0,0,1
24,1,1,1,0,0,0,1,0,0,0,0,0.7053597386902323,124.9781,0.5700861898631647,1,0,1,0,0
24,1,1,1,0,1,1,1,1,0,0,1,0.7435940688931751,142.5007,0.7175757621477911,0,0,0,0,0
12,0,1,1,1,0,1,0,1,1,1,1,0.7332532220311333,242.6435,0.6870879288030369,0,1,0,1,0
1,0,1,1,1,0,0,0,0,0,1,1,0.8728185274098118,179.9476,0.7597212934431115,1,0,0,0,0
1,0,0,1,1,0,1,0,0,0,0,0,0.8669859117462368,147.4564,0.8077361797492881,0,0,0,1,0
12,1,0,1,1,0,1,0,0,1,1,0,0.9480813965357026,262.6106,0.8645304288178687,1,0,0,1,0
12,0,0,1,0,1,0,1,0,1,1,1,0.8891062168631327,190.1737,0.8345092759547673,0,1,1,0,0
1,1,0,1,0,1,0,1,1,0,1,0,0.8224537481951234,174.9919,0.7402017355654559,1,0,0,0,1
1,0,0,1,1,1,0,1,0,0,0,1,0.8871299924209405,160.0013,0.7558455952052754,1,0,0,1,0
1,1,0,1,0,0,0,0,1,0,0,1,0.76876173998764,124.9643,0.6440271826794874,1,0,0,0,0
1,1,0,1,1,0,1,0,1,0,0,0,0.7213506634867434,147.4893,0.625094944826325,0,1,0,1,0
1,1,1,1,0,0,0,0,0,1,0,0,0.7410219207381389,117.4392,0.7109465653240605,0,0,1,0,0
1,1,1,1,1,1,0,0,0,0,0,1,0.6978720297745583,147.4783,0.6135278150603722,1,0,0,1,0
1,0,0,1,0,1,0,0,0,1,1,1,0.8639262920785196,190.127,0.863346941446427,0,0,1,0,0
1,0,0,1,0,0,0,0,0,1,0,0,0.9332472482585932,117.4392,0.864534541633401,0,0,0,0,0
1,1,0,1,1,1,1,1,1,0,1,0,0.752063058949805,229.9931,0.7188188639265116,1,0,0,0,1
1,0,1,1,0,0,1,1,1,1,0,1,0.7539522399378403,152.4907,0.6554385080727834,0,1,1,0,0
24,0,0,1,1,0,0,1,0,1,0,1,0.5538725787263556,182.4676,0.49606110650385593,1,0,0,0,0
24,1,0,1,0,1,0,1,0,1,1,0,0.9378699880787905,222.65,0.855170974728345,1,0,1,0,0
12,0,0,1,1,0,1,0,1,0,0,1,0.7197203593089674,159.9656,0.6743222385765281,0,0,0,1,0
1,1,0,1,0,0,1,0,0,1,1,0,0.9722527158587994,230.1051,0.885838626096756,1,0,0,1,0
1,0,0,1,0,0,1,1,0,1,1,0,0.8632998045638113,242.6281,0.8196829427787502,1,0,0,0,1
24,1,1,1,1,0,1,1,0,1,0,0,0.9715081985470304,204.9634,0.8614409007520236,1,0,0,1,0
12,1,1,1,0,0,0,1,0,1,0,1,0.776030572644803,129.9621,0.7327047944918552,0,0,0,0,0
24,1,0,1,1,1,0,1,0,0,1,1,0.6750280527038469,174.9882,0.6758080198886013,0,0,0,1,0
24,1,0,0,0,0,0,0,0,1,0,1,0.9000328464530681,117.4392,0.8309957623562613,0,0,0,0,1
1,0,0,1,0,1,0,0,1,1,0,1,0.7233888606147431,152.466,0.6211141126343548,1,0,0,0,1
12,1,0,1,0,0,1,0,1,1,1,1,0.6512994155432341,242.6143,0.6481168279992419,1,0,0,1,0
1,1,0,1,1,0,0,0,1,0,0,1,0.68847316773679,124.9935,0.6005093891495487,0,1,0,0,0
1,1,0,1,0,1,1,1,1,0,0,0,0.7097738840838822,162.5007,0.6443490814596626,1,0,0,0,0
24,1,0,1,1,0,0,1,0,0,1,0,0.8920271022228492,159.9942,0.7854939646902838,0,1,0,0,1
1,1,0,1,0,0,1,1,0,0,1,1,0.8038036317894192,182.4608,0.6954671390591567,1,0,0,0,1
12,0,0,1,0,0,1,0,0,0,1,1,0.7646781625339676,149.9378,0.736009063816816,0,0,0,1,0
12,1,0,1,1,0,0,0,1,1,0,0,0.9553260035065955,182.4538,0.8232028016560177,1,0,0,1,0
1,0,0,1,1,0,1,0,1,0,0,1,0.9474156127043118,179.9656,0.7959459560133809,1,0,0,1,0
1,0,0,1,0,0,1,0,0,0,0,1,0.808788066739511,134.9509,0.6639991716836352,1,0,0,1,0
1,0,0,1,0,0,1,1,0,0,0,1,0.7020475803278495,147.4738,0.6196571528723445,1,0,0,1,0
24,1,0,1,0,0,0,0,1,0,1,1,0.8855444775933617,159.9512,0.7821705148865544,1,0,0,0,1
1,1,0,1,1,0,1,1,0,1,0,0,0.5942110224594751,184.9634,0.6283864971783043,0,0,0,0,1
1,0,0,1,1,0,1,0,0,1,0,0,0.8908846920987938,159.9642,0.7949347474080997,0,1,0,0,1
24,0,0,1,0,0,0,1,0,0,1,1,0.6731592945327254,139.965,0.6436200360736609,0,0,0,0,1
1,1,0,1,0,0,1,0,0,1,0,0,0.7119615198928858,139.9349,0.6949135580008532,0,0,1,0,0
12,1,1,1,1,0,0,0,0,0,0,1,0.9752255737663861,144.9607,0.8126814533333142,1,0,1,0,0
1,0,0,1,1,0,1,1,0,0,0,1,0.9276373117228853,159.9794,0.8754241455817836,0,0,0,0,1
1,1,0,1,0,0,1,0,0,1,0,1,0.5944115886062702,139.9349,0.5955615722565981,0,0,1,0,0
24,1,1,1,0,1,0,0,0,0,1,1,0.6671138590322072,129.9598,0.6296883509352724,0,0,0,0,1
1,0,0,1,1,0,1,0,1,0,0,0,0.6393236165519808,147.4893,0.5419445782774063,0,1,0,1,0
24,1,0,1,1,1,1,1,0,1,0,1,0.9086488807914778,207.4811,0.8132278570972993,1,0,1,0,0
12,1,1,1,0,1,0,1,0,0,1,0,0.9822763752471174,162.4827,0.8616788623416595,1,0,0,1,0
24,0,0,1,0,1,1,1,1,1,1,0,0.7048369145772384,257.6549,0.7378336837857871,1,0,0,1,0
24,0,0,1,0,1,0,0,0,1,1,1,0.9687443576070306,190.127,0.9408088010682506,0,0,0,1,0
1,0,0,1,1,0,1,0,1,1,1,0,0.8309802038331383,255.1198,0.8181265108235238,0,0,0,0,0
1,1,0,1,1,1,0,1,0,0,1,1,0.8098720253530889,194.9882,0.7295301409681866,1,0,0,1,0
1,1,1,1,1,0,0,0,0,0,0,0,0.9133424666593142,124.9607,0.8276269570670934,0,0,1,0,0
1,0,0,1,1,1,0,0,0,1,1,1,0.6536483211823503,210.1563,0.6156697292380947,0,1,1,0,0
1,1,0,1,0,1,0,1,0,0,0,1,0.9002065108203423,107.4958,0.823330458429775,0,0,0,0,0
24,0,0,1,0,0,1,0,0,1,1,1,0.9615986252394033,210.1051,0.9356830736333366,0,0,0,0,0
12,0,0,1,1,0,0,1,1,1,0,0,0.8620352800793125,174.9768,0.8254567230902378,0,0,1,0,0
1,1,0,1,0,0,1,1,1,1,1,0,0.8742389695379215,235.1372,0.879636992743876,0,0,0,0,1
12,1,0,1,1,0,1,1,0,0,0,1,0.5709976036731433,179.9794,0.5075753829348904,1,0,1,0,0
1,1,0,1,1,0,0,0,0,0,0,1,0.7643821021122237,144.9607,0.63553305675347,1,0,0,0,0
1,1,1,1,1,1,0,0,0,0,1,1,0.6620539300830407,162.4653,0.6623852508374478,0,0,0,0,0
1,0,1,1,1,0,0,1,1,1,1,0,0.9837193528973389,265.147,0.8906002903962581,1,0,0,1,0
24,1,1,1,1,1,0,0,0,1,1,0,0.9738204839627149,222.6326,0.9291232446609684,0,0,0,0,0
1,1,0,1,1,1,0,0,1,0,1,0,0.9511924253632374,194.9744,0.8304820687834377,1,0,0,0,1
24,1,0,1,1,1,1,1,0,1,1,1,0.9409501714104347,257.6513,0.9312666559526632,0,0,1,0,0
12,1,0,1,1,1,0,0,0,0,1,0,0.9603962142877254,149.989,0.8364701517146395,0,1,0,0,1
12,0,0,1,0,0,0,0,1,1,1,1,0.977507717921246,200.1185,0.9178372176407167,0,0,0,0,1
1,0,1,1,1,0,0,1,0,0,1,1,0.8053294274834016,159.9942,0.7653136044078053,0,1,0,1,0
24,1,0,1,0,0,0,0,0,0,0,1,0.7715668491025071,79.97886,0.6401222435283329,0,1,0,1,0
1,0,0,1,1,0,0,0,0,0,1,1,0.9566489795015717,179.9476,0.8039515760062328,1,0,0,0,1
1,1,1,1,1,0,1,1,0,1,1,0,0.9766109449882093,255.1336,0.9678544071420965,0,0,0,0,0
1,0,0,1,1,1,1,1,0,0,1,0,0.9756710728691339,217.484,0.865327995189904,1,0,1,0,0
1,1,0,1,0,0,1,0,0,0,1,0,0.7687072321935321,137.4616,0.6560288628765196,0,1,0,0,1
12,1,0,1,1,1,1,1,1,0,1,0,0.8700818699433592,209.9931,0.8935093768908339,0,0,0,0,1
1,1,0,1,1,0,0,1,0,0,0,1,0.6758167959777602,157.4836,0.6005214198917478,1,0,0,1,0
24,1,1,1,0,0,0,1,0,1,1,0,0.6304227895528833,200.1323,0.6412503608141767,0,0,0,1,0
1,0,0,1,1,1,0,0,1,0,0,1,0.7628478555974493,159.9875,0.6319919608468817,1,0,1,0,0
12,0,0,1,0,0,0,0,0,1,1,1,0.9395029683498172,187.6094,0.8842464954338742,0,0,0,1,0
24,1,0,0,1,0,0,1,0,0,0,0,0.8110289427195038,157.4836,0.7006192939468543,1,0,1,0,0
24,0,1,1,0,1,1,0,0,0,1,1,0.8843088267465689,152.4555,0.8536098452478376,0,0,0,1,0
24,0,0,1,1,0,0,0,0,0,0,1,0.5426158037374822,124.9607,0.521423593938592,0,0,0,1,0
12,0,0,1,0,1,1,1,0,0,1,1,0.8850489778009285,164.9785,0.8736656422209561,0,0,0,0,1
24,0,1,1,0,1,1,0,1,0,1,1,0.9877233517885542,164.9647,0.9308699928570852,0,0,0,0,0
12,1,0,1,0,0,1,0,1,1,0,0,0.7498321831077494,139.9678,0.6725073373545783,0,1,0,0,0
24,0,0,1,0,0,1,1,1,0,1,1,0.8463173167943807,174.9699,0.8010251078542352,0,0,1,0,0
1,0,1,1,1,1,0,1,1,0,0,0,0.9667027801507143,172.5104,0.8244334494740542,1,0,1,0,0
24,1,0,1,0,0,1,0,0,1,1,0,0.7092533135230995,230.1051,0.6658853345311592,1,0,0,0,0
1,0,0,1,1,0,0,0,0,1,0,1,0.8692050972861969,149.9447,0.8172329659525667,0,0,1,0,0
12,0,0,1,0,1,0,1,1,1,0,0,0.907106605996951,132.5127,0.815797698850844,0,1,0,0,0
12,0,0,1,1,0,1,0,0,1,0,1,0.6434690258444474,192.4404,0.5775304797871961,1,0,0,0,1
24,0,1,1,1,0,1,1,0,1,1,1,0.9366529290377398,275.1336,0.8721622270909198,1,0,0,0,1
12,0,1,1,0,1,1,0,0,0,0,1,0.8125527665553014,104.9923,0.7243351983204258,0,1,0,0,0
1,0,1,1,0,1,0,1,1,0,1,0,0.9396280404975378,142.5156,0.8322017748319067,0,1,0,1,0
24,1,1,1,1,0,0,1,0,0,0,0,0.8446434908895263,125.0073,0.7243740096258382,0,1,0,1,0
1,1,0,1,1,1,1,1,1,0,1,0,0.8308585120137346,229.9931,0.7729900172483739,1,0,0,0,1
12,1,0,1,0,0,1,1,1,1,1,1,0.9005796145583059,222.6609,0.8431085885230499,0,1,0,0,1
12,1,0,1,0,1,0,0,1,0,0,1,0.7095940224480274,107.482,0.6369919825395419,0,0,0,0,0
24,1,1,1,0,1,0,0,0,1,0,1,0.8328182573553825,119.9568,0.8043865559383929,0,0,0,0,1
1,0,0,1,0,1,0,1,0,0,1,1,0.7318277094105484,162.4827,0.6440501826908033,1,0,0,1,0
1,1,0,0,1,1,1,1,0,0,1,1,0.9758537514452527,217.484,0.8648292217821067,1,0,0,1,0
1,1,0,1,0,0,0,1,0,0,0,1,0.6348783439684138,92.5018,0.5553387046896852,0,1,0,0,1
24,0,0,1,0,1,1,0,0,0,0,1,0.9782166009386756,117.4686,0.8735797191590648,0,0,0,1,0
1,0,1,1,1,1,1,0,0,0,1,0,0.8713011825366213,204.961,0.7882370588695196,1,0,0,0,1
12,0,1,1,0,0,1,1,0,1,0,0,0.9485812625855452,172.4579,0.8120961174667379,1,0,1,0,0
1,1,1,1,0,0,1,0,0,0,0,0,0.9443069782760015,134.9509,0.7839561764802617,1,0,1,0,0
12,0,1,1,0,1,0,0,0,0,0,1,0.7069599016071837,94.97283,0.6538240266477257,0,0,0,1,0
1,0,0,1,0,0,1,1,0,0,1,0,0.8760877274331689,162.4608,0.8233681263027897,0,0,1,0,0
1,1,0,1,0,0,1,1,0,1,1,1,0.908566907829796,242.6281,0.8425896291356167,1,0,1,0,0
1,1,0,1,1,0,1,1,1,0,0,1,0.9972636242275741,172.4885,0.9239426851590972,0,0,0,0,0
1,1,0,1,1,0,0,0,0,1,0,1,0.8850603864089975,137.4684,0.7753299361361284,0,1,1,0,0
12,1,0,1,0,1,1,0,0,1,0,0,0.9996414035043959,142.4526,0.9535715526106716,0,0,0,1,0
1,1,0,1,0,1,0,0,0,1,0,1,0.7138311231460865,119.9568,0.6664492638811196,0,0,0,0,1
1,0,0,1,0,1,1,0,0,1,1,0,0.9532004812304125,212.6228,0.9539151224904087,0,0,1,0,0
12,1,1,1,0,1,1,0,0,0,0,1,0.939793958279086,117.4686,0.8585624690403469,0,0,1,0,0
1,0,1,0,0,1,1,0,1,1,1,0,0.9185643696736591,245.132,0.8364979017965812,1,0,1,0,0
24,0,0,1,0,1,1,0,1,0,0,0,0.9196888922270382,149.9778,0.8011239250868607,1,0,1,0,0
1,1,0,1,1,1,1,1,0,0,0,1,0.7138084467769615,162.497,0.6899538904191818,0,0,0,0,1
1,1,0,1,0,0,1,1,1,0,0,0,0.9734955499032655,139.983,0.8735676558615977,0,0,0,1,0
12,0,0,1,1,1,1,1,1,0,1,0,0.8768697100504486,209.9931,0.8754461726475004,0,0,0,0,1
1,0,0,1,0,0,1,0,1,0,0,1,0.7657504308454499,127.4601,0.7211218021715375,0,0,0,1,0
1,1,0,1,1,1,1,1,0,1,0,0,0.9778850470696057,207.4811,0.8892830122959675,1,0,0,1,0
1,0,1,1,1,0,0,0,0,1,0,1,0.8500745517184716,169.9447,0.7441555842949324,1,0,0,0,1
24,1,0,1,0,0,1,1,0,0,1,1,0.9307889044902214,182.4608,0.8120806304402458,1,0,0,1,0
24,0,1,1,0,1,1,0,0,0,0,0,0.6562566670197786,137.4686,0.5478530627214698,1,0,1,0,0
24,1,0,1,1,0,0,1,0,1,1,1,0.8982966253213669,252.6378,0.8149947231640043,1,0,0,0,0
1,1,0,1,0,0,0,0,0,0,1,1,0.9609055170874521,127.4421,0.8849941061754215,0,0,0,0,0
1,0,1,1,0,0,0,1,1,1,1,1,0.9152189714161616,200.1652,0.819845558912891,0,1,0,1,0
24,1,0,1,0,0,1,0,0,1,0,0,0.9547289530176457,139.9349,0.8753218527887198,0,0,0,1,0
1,0,0,1,0,1,0,0,0,1,0,0,0.6391771356582541,107.4806,0.5887263868289151,0,1,0,0,1
1,0,0,1,1,1,0,0,0,0,1,1,0.5606354889121087,162.4653,0.6056580207861958,0,0,1,0,0
1,1,0,1,0,1,1,0,0,1,1,1,0.7040747913888198,212.6228,0.7347435495922535,0,0,0,0,1
1,0,0,1,1,1,1,1,1,0,1,1,0.9183154930013369,229.9931,0.822196672386486,1,0,0,1,0
24,0,0,1,0,0,1,0,0,1,0,1,0.6446874933556302,127.4586,0.5973728379974942,0,1,1,0,0
1,1,0,1,0,1,1,1,1,1,0,1,0.5302566191763017,187.4847,0.5202326169992736,1,0,0,1,0
24,1,0,1,1,1,0,0,0,1,0,0,0.8076145294255387,172.4624,0.7163467292423941,1,0,0,1,0
1,0,1,0,1,0,0,0,1,1,1,1,0.7146674727104609,232.624,0.7157623107775604,0,0,0,0,0
1,1,0,1,0,1,1,1,1,1,0,1,0.7171469435308123,187.4847,0.6660331584367657,1,0,0,0,1
1,1,1,1,0,1,0,0,1,1,0,0,0.7276630040772735,119.9897,0.6414930099340553,0,1,1,0,0
24,1,0,1,0,1,1,1,0,1,1,0,0.9027328836960891,225.1457,0.9184548240595491,0,0,0,0,0
1,1,0,0,0,1,1,0,0,0,1,1,0.8337350305642934,152.4555,0.796826509761731,0,0,0,1,0
1,1,0,1,1,1,0,1,1,0,0,1,0.9293502930974091,172.5104,0.823492009092818,1,0,0,0,0
24,0,0,1,1,0,0,0,0,0,1,0,0.7537999843165725,179.9476,0.6756310076150212,1,0,0,0,0
1,1,0,0,1,1,0,0,0,0,1,1,0.7981845401978536,182.4653,0.6967144851595582,1,0,0,0,1
24,0,1,1,0,0,0,1,0,1,1,1,0.9417351118149917,220.1323,0.8626242119252164,1,0,1,0,0
1,0,0,1,0,1,0,0,1,0,1,1,0.8860368787515047,162.4689,0.7812824787096408,1,0,0,0,0
1,0,1,1,0,1,0,0,0,1,1,0,0.966107419825923,190.127,0.9513194237152027,0,0,1,0,0
12,0,0,1,0,1,1,1,0,1,1,0,0.6626295718259841,245.1457,0.6759580935345747,1,0,0,0,0
1,1,1,0,1,0,1,1,0,1,1,1,0.8053387233862727,255.1336,0.8130313259415061,0,0,0,1,0
24,0,0,1,1,1,0,1,1,1,1,1,0.7473838394773149,235.1884,0.72739121216566,0,1,0,1,0
1,1,1,1,1,0,0,0,1,1,1,1,0.8039999725258182,232.624,0.7952203193638465,0,0,0,1,0
24,1,1,1,1,0,1,0,1,0,1,0,0.9358837634986612,194.9525,0.8740873324644322,0,0,0,1,0
1,0,0,1,1,1,0,1,0,1,0,0,0.7108981249432349,164.9853,0.7020752700542958,0,0,1,0,0
12,0,0,1,0,1,1,0,1,1,1,1,0.9609756589000251,225.132,0.9411465438405765,0,0,0,1,0
24,1,1,1,0,1,0,0,0,0,1,0,0.8331922061754253,149.9598,0.7443051943139085,1,0,1,0,0
1,1,1,1,0,1,0,0,1,1,1,1,0.837996497795636,222.6362,0.7716193643577308,1,0,0,0,1
12,1,0,1,0,1,1,0,1,1,0,1,0.9418372258995609,154.9618,0.8866146861445774,0,0,1,0,0
24,0,0,0,1,1,0,1,1,1,1,0,0.7412399519145705,267.6647,0.7280877544005822,1,0,0,1,0
24,0,1,1,0,0,0,0,1,0,0,1,0.9488321111160521,92.48802,0.7867189267593099,0,1,0,1,0
1,1,0,1,0,1,0,0,1,1,0,1,0.9235881009404335,119.9897,0.8161330459552418,0,1,0,0,0
1,1,1,1,1,0,0,0,0,0,0,1,0.9155005245955459,112.4844,0.7780508229105969,0,1,1,0,0
1,1,0,1,0,0,1,0,0,1,1,1,0.8603794825921476,210.1051,0.870755957166364,0,0,0,1,0
12,1,0,1,1,0,1,1,0,1,0,0,0.9858975519564582,172.4871,0.8873167046610614,0,1,0,0,1
1,0,0,1,1,0,1,1,0,0,0,0,0.9224792124055193,179.9794,0.8217222571729424,1,0,0,0,0
12,0,0,1,0,0,1,0,1,0,0,1,0.7822089677257811,114.9838,0.6651915109466932,0,1,0,0,1
24,1,0,1,1,0,1,0,0,1,0,0,0.6295244673027016,159.9642,0.5871103537455326,0,1,1,0,0
12,0,1,1,1,0,1,0,1,1,1,1,0.9375225184972291,255.1198,0.9138314378327972,0,0,0,1,0
12,1,0,1,0,1,1,1,1,1,0,1,0.9133224663834398,167.4847,0.8619959560784971,0,0,0,0,1
1,1,0,1,1,0,1,1,1,1,0,0,0.9564429203212618,184.9963,0.8676805922127763,0,1,0,0,1
12,0,1,1,1,1,1,0,0,1,0,1,0.9265432121243572,194.9581,0.8378336003243603,1,0,0,1,0
1,0,0,1,0,0,1,0,0,0,0,0,0.9265561700495716,114.9509,0.8380047716402617,0,0,1,0,0
12,0,0,1,1,0,0,0,1,0,0,1,0.9366823660634983,157.4698,0.7960229994831209,1,0,0,0,0
24,0,1,1,0,0,1,0,0,1,0,0,0.8392591912689631,127.4586,0.7502045540018064,0,1,0,1,0
12,0,0,1,0,1,0,1,0,0,0,1,0.6168452783275336,107.4958,0.5714896965879505,0,0,0,1,0
24,1,0,1,0,0,0,0,1,1,0,1,0.9182005618385666,149.9483,0.7792994015420244,1,0,0,1,0
1,1,0,1,0,0,0,1,0,0,1,0,0.8660913923654113,139.965,0.8150917846967344,0,0,0,0,1
24,1,0,1,0,0,0,0,1,1,0,1,0.8102386501284453,129.9483,0.760182304025029,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0,1,1,0.7992679354233786,179.9476,0.7056022412581318,1,0,0,0,0
24,0,0,1,0,0,1,0,1,0,0,1,0.8161008436647921,127.4601,0.7720932175645414,0,0,1,0,0
1,0,0,1,1,0,1,1,0,1,1,0,0.894652772242901,275.1336,0.8368062481613477,1,0,0,0,0
1,1,0,1,0,0,1,0,0,1,1,0,0.5608935206402887,197.6288,0.5514469912589685,0,1,0,1,0
1,1,0,1,0,1,1,0,0,1,1,0,0.720432200113674,200.1465,0.6773859533133085,0,1,0,1,0
24,0,0,1,0,1,0,0,0,1,1,0,0.8379169192331787,190.127,0.825113457488028,0,0,0,0,1
24,1,1,1,1,0,0,0,0,1,1,1,0.9435224604124842,240.1149,0.8680071718122396,1,0,0,0,0
12,1,0,1,0,0,1,0,0,0,0,0,0.7369634140528157,114.9509,0.6688140025911177,0,0,0,1,0
1,1,0,1,0,0,0,0,1,1,0,1,0.9872420775444538,129.9483,0.9123438628396825,0,0,0,0,0
1,1,1,1,1,0,0,1,0,1,0,1,0.8344071525112781,182.4676,0.7588195629212434,1,0,1,0,0
1,1,0,1,1,0,0,0,1,1,1,0,0.6999178326412707,232.624,0.7152927975592273,0,0,0,0,0
24,1,1,1,0,0,0,0,0,1,1,0,0.8783564911217748,187.6094,0.8457909355715791,0,0,0,1,0
1,1,0,1,1,0,1,0,1,0,1,1,0.6534729666509178,214.9525,0.5825381501116302,1,0,0,1,0
1,1,1,1,0,1,0,0,0,1,0,0,0.9245719173276271,107.4806,0.8178339357727001,0,1,0,0,0
1,1,0,1,0,0,1,1,1,0,0,1,0.8391584856545259,159.983,0.7243690316683357,1,0,0,1,0
12,1,0,1,1,0,1,0,1,0,1,0,0.7743494226952623,182.4762,0.7050269968107246,0,1,0,0,1
1,0,0,1,1,1,0,0,0,0,0,0,0.9815052378498541,147.4783,0.838044314154129,1,0,0,0,0
1,1,0,1,0,0,1,0,0,0,1,1,0.8131555917717922,149.9378,0.7810954361294125,0,0,0,0,1
12,1,1,1,1,0,0,0,1,0,1,1,0.993198075191591,172.4567,0.9298101211225729,0,0,0,1,0
12,0,0,1,1,0,1,0,0,0,1,1,0.6728228110181936,169.9671,0.6089190608559668,0,1,0,0,1
1,0,1,1,0,1,0,0,0,1,1,0,0.9485247829332524,210.127,0.8854420566689668,1,0,0,0,0
1,1,0,1,0,1,1,0,0,1,1,0,0.8489921424220389,232.6228,0.7882854685531332,1,0,1,0,0
24,0,0,1,0,0,1,1,1,1,0,0,0.9103221433082792,164.967,0.8638901625045998,0,0,0,0,1
12,1,0,1,0,0,0,0,0,0,0,1,0.8743958731106249,112.4551,0.7150898394509301,1,0,1,0,0
1,0,1,0,0,1,0,1,0,1,0,1,0.5777447389934182,152.4798,0.5455377915985112,1,0,0,0,0
12,1,1,1,1,1,1,0,0,0,0,0,0.9110915905413842,169.9741,0.7815903366026,1,0,0,1,0
